Review Text,standardized_date,cleaned_rating,Restaurant,Address,sentiment_score,sentiment
"The food has great flavors, each dish is well-prepared, offering a true taste of Texas comfort food! The service is outstanding. Our waitress was really attentive and efficient, always ensuring that your dining experience is enjoyable and smooth. The experience makes you feel right at home. The decor at Texas Chili Parlor is so lively and inviting, warranting 5 stars! The Texan decor creates a cozy and authentic vibe, perfect for enjoying a meal with friends or family. The ambiance is casual yet energetic, making it an ideal spot for both casual dining and special occasions. All the neon lights make it so cool to see. Texas Chili Parlor offers a delightful dining experience with delicious food, stellar service, and a vivid atmosphere. Highly recommended for anyone looking to enjoy a true Texas culinary experience!",2024-06-17,5,Texas Chili Parlor,"1409 Lavaca St, Austin, TX 78701, USA",0.9968,Positive
I have been dying to visit this place for many years... Was so happy to have the opportunity to this week. It exceeded all expectations due to the service Daniel provided. Exceptionally wonderful waiter. The nachos were absolutely amazing and the margaritas were strong. Highly recommend!,2024-09-21,5,Texas Chili Parlor,"1409 Lavaca St, Austin, TX 78701, USA",0.972,Positive
"Good place to eat if you're in the city. Had chicken enchiladas with chile sauce and enjoyed taste, portion, and price welled.
Welcoming staff and quick service. Walking distance from Bullock Museum and state capital.",2024-06-02,5,Texas Chili Parlor,"1409 Lavaca St, Austin, TX 78701, USA",0.8591,Positive
"Was visiting the state Capitol nearby and had to pop in here after reading so much about it. The chili was different to what I've had elsewhere, but pretty tasty. I did expect more depth and punch though. Loved the old school dive style atmosphere. Staff were all very friendly and moving fast! Took a little while for food to come out, but no issues at all.",2024-04-08,4,Texas Chili Parlor,"1409 Lavaca St, Austin, TX 78701, USA",0.931,Positive
"We had a fantastic time at Texas Chili Parlor! A great stop just a quick walk from the Capitol, we sat near a sweet and  regular and had delicious food! A mystery person even covered our bill!",2024-08-03,5,Texas Chili Parlor,"1409 Lavaca St, Austin, TX 78701, USA",0.9334,Positive
"The wonderland of groceries, I went for a few simple items and it only took a few minutes. I have been going to shop here off and on for years and every time I go it's always a nice experience. The store is always clean and well stocked. Plenty of open registers and self checkout kiosks. The staff is always nice. The ladies are always pretty 😁 and the music is relaxing.",2024-09-13,5,Hancock Center,"1000 E 41st St, Austin, TX 78751, USA",0.9413,Positive
"Crowded beyond belief.  No parking, way too many curbside pick-up spots. Day laborers walking as slow as they take to fix a road all spread out. So you can't pass them. Omg that place was annoying.  Heb food is awesome!",2024-08-16,2,Hancock Center,"1000 E 41st St, Austin, TX 78751, USA",0.126,Positive
"H.E.B.'s Really a  Healthy choice with  four nutritional food sources that will make shopping habits the first in my shopping cart I'm very pleased  all the employees members or respectful polite very helpful and fast  I like shopping at H.E.B.Subject: Invitation to Participate in Google Opinion Rewards Surveys

Dear H.E.B. Hancock Center Team,

I hope this message finds you well.

I would like to invite you to participate in Google Opinion Rewards, a platform where you can earn rewards by completing short surveys. This is a great opportunity to earn passive income while sharing your opinions on various topics.

To get started, please download the Google Opinion Rewards app using the following link: [Download Google Opinion Rewards](https://googleopinionrewards.page.link/share).

Thank you for considering this opportunity. If you have any questions or need further information, please feel free to reach out.

Best regards,

James JR Houston",2024-08-28,4,Hancock Center,"1000 E 41st St, Austin, TX 78751, USA",0.9961,Positive
"I absolutely love this place. I fell in love with Trader Joes when I lived in Houston. This is the go to place for organic food and snacks. Every time I go no matter how many people are in the check out line, they will check you out fast. They have plenty of workers and cash registers.",2024-04-28,5,Hancock Center,"1000 E 41st St, Austin, TX 78751, USA",0.8354,Positive
Before and after in a three months a great place to work out.God bless 24/7 fitness!!!,2024-09-20,5,Hancock Center,"1000 E 41st St, Austin, TX 78751, USA",0.8713,Positive
"El Arroyo is a little Tex Mex gem in Austin.
Too many fans appreciate its clever signs without stopping in for its great food. They seem to be expanding with additional patios, which will hopefully bring them even more customers.
Personally, I love their BBQ chicken with a frozen margarita and chips - forward by a walk across the street for a beer at the Mean Eyed Cat. That's a great Austin experience.",2024-09-23,5,El Arroyo,"1624 W 5th St, Austin, TX 78703, USA",0.9702,Positive
"Finally came in for lunch, I pass by El Arroyo often working in Austin. Very cool Austin original and the sign is obviously famous around the internet for its trendy statements.

Definitely a place to mark off my bucket list……I got the fried avocado 🥑 plate, Trudy’s is famous for the stuffed avocado but El Arroyo has it too!

Too bad I was working and couldn’t enjoy some beer and margaritas!!! Maybe next time.",2024-08-21,5,El Arroyo,"1624 W 5th St, Austin, TX 78703, USA",0.6305,Positive
"Nostalgia, history, and these darn tootin creative signs that change regularly with spontaneous comedic text, this place has made a name for itself in memes across the internet and in the hearts of Austin.

Got the queso and a shrimp and crab cream cheese enchilada was pretty delicious. Actually tasted a bit like crab dip, which actually seemed about right after rereading the description on the menu.  I don't know that I would order that again because it's a lot of the same taste, but it was good.  Perhaps if one we're sharing that and something else it would be good to mix and match.  That said, the plate was big enough to share between two. Lots of rice and beans, and two big enchiladas.

The design of the place is pretty cool. They have a cut apart school bus outside that is pretty neat.  With Fun artistic design of the place in general.  There is both indoor and outdoor seating. The outdoors probably more artistic, but ended up sitting inside because it was hot out.

You can also kind of gift shop Christmas ornaments, magnets, etc, of the oh so famous the sign.  The ornaments were about $20 in September of 2024.",2024-09-18,5,El Arroyo,"1624 W 5th St, Austin, TX 78703, USA",0.9923,Positive
"Seat yourself when you walk in. Food is AMAZING. Great flavor all around. They don’t have fountain drinks, they are cans. So just be prepared for that.
This was our first time and we will definitely be back.
There is indoor and outdoor seating.
Went around 4:50 on a Sunday and was in and out within an hour.

Seriously can’t get over how delicious my meal was. I got the Santa Fe enchiladas with sour cream sauce. TO DIE FOR. That flavor is not comparable.

BBQ chicken I wasn’t sold on until I tasted it. Oh my goodness it’s delicious!

You really can’t go wrong with anything you choose.

12/10 recommend.

Others with me said
“It smacked” “it was bussin” :)",2024-02-26,5,El Arroyo,"1624 W 5th St, Austin, TX 78703, USA",0.9638,Positive
"The people who bring us irreverent social media messaging also cook up some darn great Tex Mex food in the heart of Austin! The ground beef taco, cheese enchilada, chips and salsa passed my Tex Mex food snob taste test! I dropped in because of their advertising but now I must return for the comida! Also loved their people! 🩷 Will be returning for sure!",2024-04-23,5,El Arroyo,"1624 W 5th St, Austin, TX 78703, USA",0.9005,Positive
"Lovely place with really attentive and entertaining staff. Unfortunately I just really think the menu is not all that good. When they bring out tortillas they're incredibly hard and difficult... most of the food is just not convenient to eat and the flavors are not all that great. If you're going to do family style make it convenient to portion. Ceviche was not that great either. I get that they are doing their own take on traditional dishes but I just don't think their take is neither tasty nor convenient in the way they prepare and serve it. The flavors are also uninspiring, some more than others. The guacamole was just guacamole but quite expensive, this seem to be the recurring theme. The dishes were the some of their parts but there was nothing transcendent in terms of flavor about any of it. And this is a shame because Mexican food really can be done in an upscale way and be amazing. Just not this chef.",2024-09-02,3,La Condesa,"400 W 2nd St A, Austin, TX 78701, USA",-0.131,Negative
"This was our first time at La Condesa.  We went about 5:00 p.m. for happy hour only.

We parked in a nearby parking garage, as street parking downtown can be difficult.

We sat in the bar area and easily found two seats. It was a nice setting.

The service was excellent!! And the happy hour special was excellent also!

My key fob fell onto the floor while there, and they were already closed for the night before I realized it. They held it for me until I could get back to town a couple of days later, and quickly got it when we came in for it.

We want to try the food, and we will definitely come back!",2024-08-15,5,La Condesa,"400 W 2nd St A, Austin, TX 78701, USA",0.976,Positive
Great experience. The service was top tier & the food matched it perfectly. Mexican cuisine that is genuine & not Tex-Mex. The tortillas are made from corn & the seasoning & spices are fresh. Please give them a visit if you’re ever in Austin you will not regret.,2024-09-08,5,La Condesa,"400 W 2nd St A, Austin, TX 78701, USA",0.9435,Positive
"Authentic Mexican food in down town. Restaurant does not have a huge menu but everything we ordered was delicious. Guacamole came with a few huge chips for dipping. We did not ask for more chips nor were we offered. It was interesting that other tables got additional chips and we didn’t.

We had great service and food was delicious! Even though portions were not big, food was still filling and satisfying. Warm churros were a perfect way to end our dinner.",2024-05-21,4,La Condesa,"400 W 2nd St A, Austin, TX 78701, USA",0.9849,Positive
"Really, really liked this place. The ambiance is so enjoyable. It’s right off of 2nd street so you can see all the lights on the trees. There’s a parking garage right beside the restaurant on Guadalupe street. The happy hour menu is amazing. Half off the entire list of drinks. Must sit in the bar area for the happy hour. More seating in the area than pictured, including a small patio. They have some amazing tequila options. We couldn’t believe the complexity and flavor of the El Cubico. The tacos are authentic with corn tortillas that are smooshed and hand cooked.  Great place for gf and df. Very happy with the tacos! 🌮 Thank you Luke and staff for the amazing experience!",2024-09-20,5,La Condesa,"400 W 2nd St A, Austin, TX 78701, USA",0.9912,Positive
"Cool place. Use to be great .. now they suck. This is my MONSTER bowl. I haven't touched it yet and can see the bottom of the bowl. They skimp on everything now!!!!  I used to love this place and now it's rare that I ever go.  Come on man, load us up on rice and beans at least!!!!! They're cheap!!!  This bowl cost me almost 18$",2024-02-01,1,Freebirds World Burrito,"515 S Congress Ave Ste. 101, Austin, TX 78704, USA",0.871,Positive
Thank you guys 🥹🫶 yk who you are! This night crew specifically are super great! Turned my frown upside down for sure. The burrito was too good!,2024-09-09,5,Freebirds World Burrito,"515 S Congress Ave Ste. 101, Austin, TX 78704, USA",0.9483,Positive
"I placed an online pickup order for a bowl and a quesadilla.  When I arrived back home, I noticed my quesadilla did not have any cheese in it whatsoever.. same with my bowl and was missing the Guac   that I paid almost $3 extra for. I’m a die hard Freebirds fan but this was an extremely disappointing experience and won’t be back anytime soon.",2024-01-10,1,Freebirds World Burrito,"515 S Congress Ave Ste. 101, Austin, TX 78704, USA",-0.8095,Negative
"The service and employees were top-notch, and the establishment was spotless. While the food was tasty, it would have been even better with a bit more meat. It's starting to feel like Freebirds is becoming similar to Subway.",2024-08-08,4,Freebirds World Burrito,"515 S Congress Ave Ste. 101, Austin, TX 78704, USA",0.6597,Positive
"Nice place to grab quick burrito or a bowl. Parking spaces are a bit tight, but usually there are some spaces available. Been here a few times and always loved the food quality",2023-03-01,5,Freebirds World Burrito,"515 S Congress Ave Ste. 101, Austin, TX 78704, USA",0.8047,Positive
Tried the chicken fried pork chop.  It was really tasty. Jalapeno creamed spinach and the okra and tomatoes. They were good. Nice variety of sides to choose from. We skipped dessert. Will be back.,2024-09-23,3,Hoover's Cooking,"2002 Manor Rd, Austin, TX 78722, USA",0.6908,Positive
"Great experience with delicious food. The staff is wonderful and the atmosphere is welcoming. The food is good, really good with the chicken as the star of the show. There are plenty of dessert options for those with a sweet tooth",2024-06-20,4,Hoover's Cooking,"2002 Manor Rd, Austin, TX 78722, USA",0.9726,Positive
"April 2024

Hoover's Cooking is all about serving the local community with southern comfort food much of which is locally sourced. I have dined here before a few times in the past and was excited to return.  It is located in an area full of new popular eateries, but this place is a landmark. There was plenty of parking and was easy to find. It is all table seating except a few booths.

I noticed the staff took their time to seat and serve you. No rushing which made me feel more like being at my parents. It was very calm.  I also noticed the ""Love Rocks TX."" slogan all over with a huge collection of painted rocks to spread love which remind when I myself painted a rock during Covid. There was a charm about this place watching an older man painting away.

I ordered the 2PC Fried Chicken Dark with 2 House Mates, Macaroni & Cheese and Green Beans, and Sweet Tea. From looking around this place it displays local Austin history all around including items from the Frisco Shop. Once our heavy plates of food arrived the fried chicken looked very good. The food was very hot.  I tried a chicken leg and the crust was crunchy and tasty.  The chicken was also very delicious. The mac & cheese was great along with the green beans which had chunks of brisket in it. Overall it was really good where it was not spicy at all and perfect for older folks. Really good fried chicken.

Planning to return to try the fried catfish or BBQ chicken.",2024-04-07,5,Hoover's Cooking,"2002 Manor Rd, Austin, TX 78722, USA",0.9969,Positive
"First time here. The service was great. Our waiter was very friendly. The chicken and dumplings were very tasty, as was the mac and cheese. The sweet tea wasn't as sweet as I liked, but that's not on them at all. Prices are very reasonable. Will definitely be coming back.",2024-08-29,5,Hoover's Cooking,"2002 Manor Rd, Austin, TX 78722, USA",0.9098,Positive
I have been here three times and it never disappoints. Great hospitality and wonderful soul food!,2024-08-25,5,Hoover's Cooking,"2002 Manor Rd, Austin, TX 78722, USA",0.4371,Positive
"The fish fajitas here are one of my favorite dishes to eat in Austin, more people need to get hip to this it… Is always excellent even after the 10 years I’ve been eating here… Everything on the menu is amazing! I highly recommend!!! Mango margaritas are so worth it! My buddy said it’s the best Mexican food he’s ever had and he’s been all over the world! 👍🏼👍🏼💯❤️💥💥💥🎯",2024-07-22,5,Polvos,"2004 S 1st St, Austin, TX 78704, USA",0.9689,Positive
"Only giving 2 stars for the ambiance and location…

Service was about as bad as it gets. The server was rude and blatantly unfriendly. When taking our order rather than explaining what we could get with our chilaquiles he turned his screen around and made us read through the options on his pos system.

Portion sizes were large, but the food wasn’t anything special. No salsa rojo on chilaquiles is pretty strange. Margarita was just bad.

Would not recommend.",2024-07-26,2,Polvos,"2004 S 1st St, Austin, TX 78704, USA",-0.7824,Negative
"Food was good. Margaritas were delish.
This place is expensive. Idk if it was really worth it.
There parking lot is not very big so it was a mission to get out parking lot:",2024-07-27,4,Polvos,"2004 S 1st St, Austin, TX 78704, USA",0.5709,Positive
"sooo tasty and great portion sizes! there are so many vegetarian options too, i got the vegetarian enchilada and taco combo. the pickles and salsa is also so delicious. i liked the margarita, def a lot of alcohol! the staff is very nice too, and the restaurant is so cute. i would love to come back!",2024-05-17,5,Polvos,"2004 S 1st St, Austin, TX 78704, USA",0.9781,Positive
"We came around 7pm on Friday and were sat right away!

Ton of street parking behind.

We ordered some queso and got it in less than 5 mins.

Then ordered the 3 chicken fajita tacos and 3 steak fajita tacos. Also got the chile rellano with steak.

Very good quality Mexican food and everything was prepared super fast!
Also have salsa bar with delicious pickled carrots 😋

Total bill for the three dishes was $62.

Can’t wait to dine again!",2024-06-30,4,Polvos,"2004 S 1st St, Austin, TX 78704, USA",0.927,Positive
A local tip from the hotel for good burgers! Wow we were not disappointed! I like the atmosphere. Feels local. Rather dark in the evening but super cool! Burgers were great! I can only recommend it!,2024-09-18,5,Casino El Camino,"517 E 6th St, Austin, TX 78701, USA",0.9748,Positive
"Service on a Sunday afternoon was pretty good. Food is made fresh, and the burgers are worth the hype. Pretty fairly prices food, my girl and I had 3 items totaling 37$ before tip.

Atmosphere could be better, but it’s officially a bar, everything in here is dark and somewhat goth or metal themed.

I would certainly back again, the decor wouldn’t keep me away, nor should other people avoid it for the dive-bar style they are known for.",2024-09-08,5,Casino El Camino,"517 E 6th St, Austin, TX 78701, USA",0.8176,Positive
"After hearing from a bartender at another place I wanted to check it out. I looked at reviews, knew what to expect and the place is how it was described.  I liked the vibe here. Loud music, cool wall hangings. I ordered a beer and the staff told me how the food ordering works. I got the Chicago burger and fries. The burger was made just how the menu describes it, medium.  It was absolutely great!  I know where to go for a burger next time I’m in town.",2024-07-23,5,Casino El Camino,"517 E 6th St, Austin, TX 78701, USA",0.8685,Positive
"Overall, this is a unique space, but then it is Austin. The burger and chili cheese fries are amazing. The burger had great favor, and the fries hit the spot. The ppl welcomed us and made service easy. This place may be a bar, but put bar food on the next level.",2024-09-02,4,Casino El Camino,"517 E 6th St, Austin, TX 78701, USA",0.9731,Positive
"Are you kidding me! This place had the music blaring. It was super dark in here, and it was AMAZING!! 10 OUT OF 10 RECOMMEND. The guys were the sweetest, aka the staff. The food was to die for. It was the kind of place you don't want to miss out on. Don't let the atmosphere fool you. Walk in, order, sit down, and enjoy 😉",2024-06-06,5,Casino El Camino,"517 E 6th St, Austin, TX 78701, USA",0.8901,Positive
"Been going here for quite awhile, live close by. Usually fairly happy with the product but it seems to have waned recently. Was fairly soggy and there must be a pepperoni shortage I don't know about. Just expect a little more for the price. Service was great tho, very kind lady at the front!",2024-05-20,2,East Side Pies,"1401 Rosewood Ave, Austin, TX 78702, USA",0.9158,Positive
"The pizza had a delicious flavor, but the crust wasn’t as crispy as I prefer. Overall, it was a good experience, and the friendly staff made up for it!",2024-07-10,4,East Side Pies,"1401 Rosewood Ave, Austin, TX 78702, USA",0.8955,Positive
"Ordered a pepperoni. The slice had just 2 pieces of pepperoni. Would rather have picked up a cheese pizza slice.

I asked for ketchup/ chilly sauce/mustard was asked to take it from the restaurant next door which was rather strange.

One of those places where you feel
Why I should I leave a tip :)",2024-08-10,1,East Side Pies,"1401 Rosewood Ave, Austin, TX 78702, USA",0.25,Positive
"Pizza was very tasty.  Crust was perfectly thin and crispy. Had Jamaican Pizza with jerk chicken and jalapeños, which I could have done with less. No inside seating but does have picnic tables. 18 bucks for a 10 in.. so be ready for that.",2023-02-12,5,East Side Pies,"1401 Rosewood Ave, Austin, TX 78702, USA",0.6266,Positive
Bought three slices for lunch. I asked for a box for my three slices and the guy at the counter refused to help me out after giving him a healthy tip no thanks or show of appreciation. Instead he puts my pizza on a cheap flimsy plate wrapped in foil and all three slices stacked up on top of each other the cheese was all stuck on the foil and was the soggiest pizza I’ve ever had. The flavor was good but the counter guy ruined everything. I will never go back they won’t get my business ever again.,2024-06-05,2,East Side Pies,"1401 Rosewood Ave, Austin, TX 78702, USA",0.25,Positive
"Inside area was closed, sign seemed to read that would start at 6 but it was only 4. Ordered ahead but had to wait in long drive through line. Asked for light water in Americano but the cup was full. A little disappointing.",2024-09-28,2,Starbucks,"2300 S I-35 Frontage Rd, Austin, TX 78704, USA",-0.5941,Negative
"Normally I love this location, but I wanted my drink made a certain way and the barista not only refused to make it, but made my order the way he thought it should be and charged me extra lol! Wrote this review and went to a local spot instead. They had zero issues. ❤️",2024-05-04,1,Starbucks,"2300 S I-35 Frontage Rd, Austin, TX 78704, USA",0.8546,Positive
"Employee at the window name Cindy I believe, was rushing at the order taker, not friendly at all, I pulled up to the window I already have my card present and she sticks the machine out basically by the window and I’m reaching out my car, and I asked her if she can bring it out a little bit and she didn’t even budge. Same thing with my drinks and loafs. I asked for her name and she was rude, and I just asked for my receipt and she basically tossed it in my hand. I had my son who is 11 with me and he asked me if she was mad or okay and I said I don’t know I didn’t do nothing to her.
We go to Starbucks 4xs a week and it’s always me and my 4 kids. But I guess today wasn’t her day!! Keep the rudeness away from customers, we are in Austin other customers don’t care and are crazy!!",2024-05-22,1,Starbucks,"2300 S I-35 Frontage Rd, Austin, TX 78704, USA",-0.6348,Negative
"When I visited this place, the restroom was closed, and the personnel were not friendly. The coffee was ok.",2024-05-19,1,Starbucks,"2300 S I-35 Frontage Rd, Austin, TX 78704, USA",-0.1098,Negative
"Very consistent Starbucks experience, coffee  was good and freshly brewed. The coffee shop staff was very friendly and accommodating. The place was clean and there were plenty of power outlets and tables for getting some laptop work done. Ambiance music was good. My only suggestion would be to close a bit later on weekdays as 9pm seems a bit early.",2019-07-24,5,Starbucks,"2300 S I-35 Frontage Rd, Austin, TX 78704, USA",0.8999,Positive
"This spot is a fantastic choice for a late-night drink and appetizers! The bar service was impressively quick and friendly, making the experience even better. Their happy hour deals are a steal, with $5 drinks and $10 appetizers. We tried the Pink Lotus Cosmo, Zen Margarita, and their famous lettuce wraps, all of which were delicious. The flavors were spot on, and everything was well-prepared. The combination of great service, tasty food, and affordable prices makes this place a go-to for casual drinks and bites. I’ll definitely be coming back!",2024-09-05,3,P.F. Chang's,"201 San Jacinto Blvd, Austin, TX 78701, USA",0.9778,Positive
"I spent a lot of time trying to think of the right words to say to sell that this is an amazing place to visit but honestly…. Its ok. The menu has been changing for a while and  the two dishes that originally brought me back to this restaurant time & time again are gone. The food is edible. I can definitely say this visit was not worth my driving an hour for. But the bartender was amazing and if she worked ANYWHERE else, I’d definitely visit her again. Warmest shout out to Lauren for having an amazing personality and for trying so hard to make this experience enjoyable. For that we are so grateful. 🩵🩵",2024-03-27,3,P.F. Chang's,"201 San Jacinto Blvd, Austin, TX 78701, USA",0.9873,Positive
"We recently visited P.F. Chang’s and were delighted with our experience, thanks to the exceptional service provided by Kaeden. Having dined at various P.F. Chang’s locations across the USA, we found the service here to be exemplary. Kaeden was incredibly friendly and helpful, making our meal all the more enjoyable. The food was served hot and delicious, perfectly capturing the flavors we love. Thank you, Kaeden, for making this visit memorable!",2024-06-07,5,P.F. Chang's,"201 San Jacinto Blvd, Austin, TX 78701, USA",0.9846,Positive
"Tasted vegetable spring rolls, Korean glass noodles with a side of tofu and chicken combo and banana spring roll dessert, almost all of ‘em were tasty!

For Dessert I would go back!

Taste -> yum except proteins (tofu and chicken were bland)
Quality-> super fresh
Dessert-> delicious
Price range-> Moderate

Overall -> 4.5/5",2024-03-19,5,P.F. Chang's,"201 San Jacinto Blvd, Austin, TX 78701, USA",0.8881,Positive
"Friendly staff from start to finish.  The food was delicious and plentiful.

Thank you for making our experience PERFECT!!

♥️, The Visitors from Florida",2024-08-26,5,P.F. Chang's,"201 San Jacinto Blvd, Austin, TX 78701, USA",0.9373,Positive
"Cannot say enough good things about this place. This is my most favorite place to eat in Austin. I love the atmosphere, the food, the workers, everything. I’ve eaten here countless times and it’s always been perfect. The food is high quality, unprocessed and all plant based whole foods. I tell everyone I know to come here. I’ve recently moved out of state and everytime I come back to Austin, this is where I go. They have a beautiful outdoor seating area where you are canopied by the trees. They also have a playground for the kiddos. Inside is a cafeteria like seating area with cozy lighting. They even sell their own cookbooks! This is truly a 10/10 place.",2024-08-27,5,Casa de Luz Village,"1701 Toomey Rd, Austin, TX 78704, USA",0.9606,Positive
"Beware of this place. It’s a wolf in sheep’s clothing. I was also fooled for a while then I saw what happens hours after the place closes. People leaving who are laughing endlessly even though no one is talking as if they are intoxicated. I once was a volunteer and hung out there playing classical music on my guitar. Then I was accosted by someone leaving at 3:30am who threatened me with violence simply because I questioned why he was there in the middle of the night. I informed the creator of the place and he suggested I do not return. He is obviously a willing participant. They even rented a room and promoted a group claiming they work for the reincarnation of Jesus Christ, whose name starts with Buddha? See attached photo. I also found an AA chip left on the sign, a grim note that sobriety was broken here. Stay away for your own safety",2024-09-21,1,Casa de Luz Village,"1701 Toomey Rd, Austin, TX 78704, USA",-0.8591,Negative
"Went here on a trip to Austin, so sad there isn't one in Dallas!! My husband has Crohns disease and therefore, eats WFPB, no oils. No refined sugars. We never thought we would find a restaurant that has this type of food!! It was beyond delicious!! Food was fresh and it felt great on our stomachs and we even had like 2-3 desserts each time 😅 this place is a gem, and we will be returning for our anniversary!",2024-07-16,5,Casa de Luz Village,"1701 Toomey Rd, Austin, TX 78704, USA",0.7489,Positive
"We went to Casa de Luz last night and it was the cutest place. Everything was fantastic! The problem is my 3 year old and I shared my platter and both of us ended up getting food poisoning later that night. The one thing I remember consuming that tasted completely off was the avocado. It tasted like straight up rotten avocado but I dished up my kid’s food before trying everything. By then my child had consumed her entire avocado portion I gave her. We had come here with my sister and her family and our family friend. I asked everyone else if their avocado tasted rotten or weird at all and everyone said it tasted like it was seasoned just with lemon juice. By then I just plugged my nose and ate my entire portion of avocado because I didn’t want to waste anything.
It was extremely dim even for the kitchen area so I wonder if that affected the ability to ensure no rotten food served.

We wanted to love this place because everything else tasted amazing and the atmosphere with the nearby playground was incredible.

I put a picture of the plate my husband had. Nobody else had a bite from my plate.",2024-07-14,1,Casa de Luz Village,"1701 Toomey Rd, Austin, TX 78704, USA",0.8883,Positive
"Definitely recommend! This is the first vegetarian restaurant I've tried and everything was great. The menu is set daily that includes drinks, you can order additional desserts if you like at an extra cost. Will definitely visit again!",2024-07-02,5,Casa de Luz Village,"1701 Toomey Rd, Austin, TX 78704, USA",0.9335,Positive
"Had a great meal here at Hyde Park Grill. Orderded the famous buttermilk fries to start and they were crispy and satisfying. Chicken Fried Steak for dinner, it was tasty but I wouldn’t say the best I’ve ever had. I would like to come back and try another dish. I would dock half a star for the heat inside, the area we were sat didn’t have a fan over it and got pretty hot as the meal went on. Was definitely ready for the check to arrive. I would recommend this spot, has a classic restaurant vibe to it.",2024-08-23,5,Hyde Park Bar & Grill,"4206 Duval St, Austin, TX 78751, USA",0.9847,Positive
"Unique spot. Food was good, however if you're concerned, definitely ask how your dish is prepared. I asked what the steamed broccoli is seasoned with, Server said nothing. 😶 The painkiller drink is tasteless so I'd recommend skipping it. I'd totally eat here again! I enjoyed the bacon glazed meatloaf and avocado fries. The collards w/ bacon was a hit...after I added a touch of honey.",2024-07-04,4,Hyde Park Bar & Grill,"4206 Duval St, Austin, TX 78751, USA",0.9165,Positive
"As someone who has been rating all of the chicken fried steaks, he eats since the first of the year I have handed out very few perfect scores. This chicken fried steak is beautiful tastes amazing has excellent high-quality meat and the crust is superb. The gravy is excellent, and I almost hate to mention how good the mashed potatoes are because they’re outstanding. I live seven hours from here and this chicken fried steak might be worth the trip.",2024-06-22,5,Hyde Park Bar & Grill,"4206 Duval St, Austin, TX 78751, USA",0.9827,Positive
"This is a solid neighborhood joint with a few gems on their menu. I come here when I just need something consistent and good, in a relaxed atmosphere, without needing to look/ feel trendy.

I usually stop in just for fries and a drink or the fried avocado. It’s just yummy and hits the spot.",2024-07-31,4,Hyde Park Bar & Grill,"4206 Duval St, Austin, TX 78751, USA",0.836,Positive
"The crowd here is on the older side. People come with their families or even on dates. The drinks are strong. The happy hour is cheap but only limited items. There is plenty of parking in the front, back, and a bigger lot further back. We ordered 4 of their happy hour drinks, they were tasty and came quickly. For the food, we opted for happy hour finger food. We got their famous fries, fried beans, and fried avocado. The fries were delicious, they are coated in some starch and fried. The avocado tasty so good, like creamy egg yolk. The fried string beans are just as you’d expect. The dipping sauces were yummy!! The portions here are very big for their happy hour price. The staff was nice and quick. I would def come back again to try their chicken fried steak entree.",2023-06-23,5,Hyde Park Bar & Grill,"4206 Duval St, Austin, TX 78751, USA",0.9923,Positive
"My sister and I used to come here for chocolate martinis back when we were grad students up at UT circa 2010-2012. I just visited Austin again and was so glad to be able to revisit Halcyon!

Halycon remains one of my all-time favorite cafe/eatery/bars! 🧡💖🧡💖.
Thanks for the “Partly Stormy,” and for the memories of a younger, more hopeful me. ✨

I drank alone on the patio and remembered how much I loved 4th Street, and my UT denim bucket hat successfully worked as a “Do Not Disturb” sign for everyone except a Canadian guy in town for a conference. And he just wanted to explain why he was taking pictures of a really cool looking bike in the bike rack right below my seat. It was, indeed, a pretty cool bike.",2024-08-31,5,Halcyon,"218 W 4th St, Austin, TX 78701, USA",0.9807,Positive
"⭐ Austin's Coffee Shop Pioneer ⭐

Since 2002, Halcyon has been setting the gold standard for coffee shops in Austin and the rest of Texas. As the original trendsetter, it continues to impress with its perfect balance of ambiance and quality.

Their vanilla lattes are a testament to their expertise - neither too bitter nor too sweet, and served at just the right temperature.

The seating options cater to every need, whether you're tackling work on your laptop, enjoying a first date, or meeting a client.

What sets Halcyon apart is its versatility. It's not just about great coffee; they also offer delicious light bites for when you need a snack without committing to a full meal.

Halcyon isn't just a coffee shop; it's an Austin institution that has stood the test of time.",2024-08-09,5,Halcyon,"218 W 4th St, Austin, TX 78701, USA",0.9069,Positive
Had the matcha martini it was absolutely phenomenal. I could have had a million of them. Customer service was fantastic. Didn’t try the food (we were there for a cute cocktail) I do miss the previous artwork and decor. The current decor kinda takes away from the vibe. Overall great place and fantastic bartenders.,2024-06-27,5,Halcyon,"218 W 4th St, Austin, TX 78701, USA",0.9287,Positive
Staff was awesome! And was super patient with use after dealing the delta crash we had to keep our things there and they have really good espresso martinis,2024-08-09,5,Halcyon,"218 W 4th St, Austin, TX 78701, USA",0.8685,Positive
"WORST MATCHA EVER, the girls there did not have a good attitude, they looked so bummed. As if we were a burden to them. The drink was disgusting 7 dollars for a matcha that was not mixed or made correctly. Very disappointing… So much for supporting local businesses. ):",2024-07-16,1,Halcyon,"218 W 4th St, Austin, TX 78701, USA",-0.9213,Negative
